game_id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_teamname,team2_teamname,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team1_pt_career_overall_wins,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team2_pt_career_overall_wins,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_coaches_before_final,team2_coaches_before_final,team1_ap_preseason,team2_ap_preseason,team1_ap_final,team2_ap_final,,team1_bpi,team2_bpi
2019-1257-1437,1257,1437,2019,7,6,W07,Z06,6,7,W,Z,R6CH,minneapolis,44.98,-93.27,Louisville,Villanova,chris-mack-1,Chris Mack,0,8,0,4,0,0,20,12,109,20,12,20,12,235,jay-wright-1,Jay Wright,13,15,6,6,3,3,447,173,258,25,8,25,8,569,50.55865922,34.17266187,77.46268657,8.048780488,45.69105691,31.71070932,69.69205835,10.61452514,43.71069182,36.89071319,53.38164251,48.35443038,0.06407567,0.08412656,53.8807649,35.28836755,72.74074074,8.910034602,49.74048443,33.46720214,69.90825688,8.773903262,53.5041841,39.25380977,57.73809524,56.24242424,0.081587407,0.080700588,68.4904,67.195,107.243,113.503,97.6744,92.4983,65.668,63.675,112.402,117.095,101.437,98.3195,38.215752,-85.758843,40.039388,-75.345457,,8,,25,,9,,25,,13.8,13
2019-1257-1153,1257,1153,2019,7,7,W07,Z07,7,7,W,Z,R6CH,minneapolis,44.98,-93.27,Louisville,Cincinnati,chris-mack-1,Chris Mack,0,8,0,4,0,0,20,12,109,20,12,20,12,235,mick-cronin-1,Mick Cronin,8,10,1,1,0,0,295,145,169,27,5,27,5,364,50.55865922,34.17266187,77.46268657,8.048780488,45.69105691,31.71070932,69.69205835,10.61452514,43.71069182,36.89071319,53.38164251,48.35443038,0.06407567,0.08412656,47.25274725,34.97615262,70.2364395,14.86620416,44.89593657,35.5704698,66.60447761,9.497645212,33.05307409,42.47434436,54.86618005,50.8356546,0.096360425,0.060225266,68.4904,67.195,107.243,113.503,97.6744,92.4983,64.9263,63.3006,109.448,111.171,95.5738,95.0163,38.215752,-85.758843,39.131159,-84.51428,,,,23,,,,24,,13.8,11.8
2019-1257-1279,1257,1279,2019,7,8,W07,Z08,7,8,W,Z,R6CH,minneapolis,44.98,-93.27,Louisville,Mississippi,chris-mack-1,Chris Mack,0,8,0,4,0,0,20,12,109,20,12,20,12,235,kermit-davis-1,Kermit Davis,0,5,0,0,0,0,20,11,249,20,11,20,11,423,50.55865922,34.17266187,77.46268657,8.048780488,45.69105691,31.71070932,69.69205835,10.61452514,43.71069182,36.89071319,53.38164251,48.35443038,0.06407567,0.08412656,52.55605381,35.80246914,78.29059829,9.83884648,47.75233249,37.24247227,70.04991681,9.865470852,39.53362256,34.86187845,54.19126328,55.76441103,0.105254872,0.086812779,68.4904,67.195,107.243,113.503,97.6744,92.4983,69.2037,68.4026,108.408,112.857,101.248,97.8407,38.215752,-85.758843,34.362144,-89.539377,,,,,,,,,,13.8,-15.8
2019-1257-1328,1257,1328,2019,7,9,W07,Z09,7,9,W,Z,R6CH,minneapolis,44.98,-93.27,Louisville,Oklahoma,chris-mack-1,Chris Mack,0,8,0,4,0,0,20,12,109,20,12,20,12,235,lon-kruger-1,Lon Kruger,5,18,2,5,1,2,159,103,407,19,12,19,12,638,50.55865922,34.17266187,77.46268657,8.048780488,45.69105691,31.71070932,69.69205835,10.61452514,43.71069182,36.89071319,53.38164251,48.35443038,0.06407567,0.08412656,49.63855422,34.24878837,69.11262799,8.476027397,45.03424658,33.33333333,67.43697479,9.397590361,33.20815451,40.95045501,48.91566265,50,0.084850785,0.097355112,68.4904,67.195,107.243,113.503,97.6744,92.4983,69.7223,68.7492,101.398,109.532,98.1919,93.9849,38.215752,-85.758843,35.208152,-97.445692,,,,,,,,,,13.8,10.1
2019-1257-1234,1257,1234,2019,7,10,W07,Z10,7,10,W,Z,R6CH,minneapolis,44.98,-93.27,Louisville,Iowa,chris-mack-1,Chris Mack,0,8,0,4,0,0,20,12,109,20,12,20,12,235,fran-mccaffery-1,Fran Mccaffery,3,8,0,0,0,0,173,130,307,22,10,22,10,424,50.55865922,34.17266187,77.46268657,8.048780488,45.69105691,31.71070932,69.69205835,10.61452514,43.71069182,36.89071319,53.38164251,48.35443038,0.06407567,0.08412656,51.51515152,36.12990528,74.03245943,9.310344828,53.44827586,32.6007326,68.3655536,7.792207792,39.01795143,41.38453765,60.20881671,59.07553551,0.087389558,0.094243641,68.4904,67.195,107.243,113.503,97.6744,92.4983,70.2251,69.4254,110.452,117.289,104.226,101.336,38.215752,-85.758843,41.660695,-91.535698,,,,,,,,,,13.8,10.2
2019-1257-1388,1257,1388,2019,7,11,W07,Z11,7,11,W,Z,R6CH,minneapolis,44.98,-93.27,Louisville,St Mary's CA,chris-mack-1,Chris Mack,0,8,0,4,0,0,20,12,109,20,12,20,12,235,randy-bennett-1,Randy Bennett,6,6,1,1,0,0,414,172,172,22,10,22,10,414,50.55865922,34.17266187,77.46268657,8.048780488,45.69105691,31.71070932,69.69205835,10.61452514,43.71069182,36.89071319,53.38164251,48.35443038,0.06407567,0.08412656,52.49584027,37.80864198,74.49908925,6.857142857,49.06122449,31.78571429,73.9047619,9.234608985,35.02702703,31.37254902,37.89954338,43.00385109,0.092671682,0.076758363,68.4904,67.195,107.243,113.503,97.6744,92.4983,64.5057,62.7127,112.69,114.806,99.1877,97.0644,38.215752,-85.758843,29.451793,-98.564307,,,,,,,,,,13.8,10.8
2019-1257-1332,1257,1332,2019,7,12,W07,Z12,7,12,W,Z,R6CH,minneapolis,44.98,-93.27,Louisville,Oregon,chris-mack-1,Chris Mack,0,8,0,4,0,0,20,12,109,20,12,20,12,235,dana-altman-1,Dana Altman,5,13,3,3,1,1,233,94,337,23,11,23,11,643,50.55865922,34.17266187,77.46268657,8.048780488,45.69105691,31.71070932,69.69205835,10.61452514,43.71069182,36.89071319,53.38164251,48.35443038,0.06407567,0.08412656,51.83946488,34.32258065,71.85929648,14.50980392,49.01960784,29.4047619,70.3196347,8.110367893,39.32014206,45.16129032,52.70880361,55.68942436,0.117048401,0.078749476,68.4904,67.195,107.243,113.503,97.6744,92.4983,65.9065,64.1339,106.247,107.832,94.5948,92.668,38.215752,-85.758843,44.044515,-123.07398,,16,,,,14,,,,13.8,10.2
2019-1257-1414,1257,1414,2019,7,13,W07,Z13,7,13,W,Z,R6CH,minneapolis,44.98,-93.27,Louisville,UC Irvine,chris-mack-1,Chris Mack,0,8,0,4,0,0,20,12,109,20,12,20,12,235,russ-turner-1,Russ Turner,1,1,0,0,0,0,187,126,126,30,4,30,4,187,50.55865922,34.17266187,77.46268657,8.048780488,45.69105691,31.71070932,69.69205835,10.61452514,43.71069182,36.89071319,53.38164251,48.35443038,0.06407567,0.08412656,50.2567865,35.98130841,69.98254799,10.93272171,40.59633028,33.33333333,70.88414634,6.823184153,32.01995012,32.71604938,48.79912664,42.93405114,0.082039583,0.075897582,68.4904,67.195,107.243,113.503,97.6744,92.4983,66.0757,65.1511,108.285,106.73,94.5646,97.2616,38.215752,-85.758843,33.667002,-117.768639,,,,,,,,,,13.8,5.6
2019-1257-1330,1257,1330,2019,7,14,W07,Z14,7,14,W,Z,R6CH,minneapolis,44.98,-93.27,Louisville,Old Dominion,chris-mack-1,Chris Mack,0,8,0,4,0,0,20,12,109,20,12,20,12,235,jeff-jones-3,Jeff Jones,0,7,0,2,0,0,140,65,352,26,7,26,7,497,50.55865922,34.17266187,77.46268657,8.048780488,45.69105691,31.71070932,69.69205835,10.61452514,43.71069182,36.89071319,53.38164251,48.35443038,0.06407567,0.08412656,44.54397394,35.29411765,65.97582038,14.10373066,43.49408553,32.5170068,66.66666667,6.840390879,37.31495661,40.07633588,54.03726708,52.71966527,0.085351542,0.074121076,68.4904,67.195,107.243,113.503,97.6744,92.4983,65.4732,64.3576,101.139,102.052,93.0411,96.4764,38.215752,-85.758843,36.884919,-76.309653,,,,,,,,,,13.8,3.5
2019-1257-1159,1257,1159,2019,7,15,W07,Z15,7,15,W,Z,R6CH,minneapolis,44.98,-93.27,Louisville,Colgate,chris-mack-1,Chris Mack,0,8,0,4,0,0,20,12,109,20,12,20,12,235,matt-langel-1,Matt Langel,0,0,0,0,0,0,114,140,140,24,9,24,9,114,50.55865922,34.17266187,77.46268657,8.048780488,45.69105691,31.71070932,69.69205835,10.61452514,43.71069182,36.89071319,53.38164251,48.35443038,0.06407567,0.08412656,53.94378966,39.0625,74.30683919,9.946714032,50.35523979,33.88960205,71.00917431,9.519492294,41.04756815,40.89238845,57.87709497,52.10589651,0.091033227,0.105243292,68.4904,67.195,107.243,113.503,97.6744,92.4983,67.5448,66.4179,110.64,110.152,102.764,105.866,38.215752,-85.758843,42.8188,-75.535,,,,,,,,,,13.8,2.5
2019-1257-1205,1257,1205,2019,7,16,W07,Z16,7,16,W,Z,R6CH,minneapolis,44.98,-93.27,Louisville,Gardner Webb,chris-mack-1,Chris Mack,0,8,0,4,0,0,20,12,109,20,12,20,12,235,tim-craft-1,Tim Craft,0,0,0,0,0,0,111,88,88,23,10,23,10,111,50.55865922,34.17266187,77.46268657,8.048780488,45.69105691,31.71070932,69.69205835,10.61452514,43.71069182,36.89071319,53.38164251,48.35443038,0.06407567,0.08412656,53.78858746,37.67660911,71.59940209,7.410972089,49.85563041,33.80447585,72.4665392,8.793264733,37.33880422,44.96822034,51.7791411,54.28571429,0.08899751,0.085308494,68.4904,67.195,107.243,113.503,97.6744,92.4983,68.3164,67.1554,108.532,107.597,105.231,108.343,38.215752,-85.758843,35.24732,-81.668141,,,,,,,,,,13.8,1.8
2019-1433-1416,1433,1416,2019,8,9,W08,W09,8,9,W,W,R1W8,columbia,34,81.03,VA Commonwealth,UCF,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,johnny-dawkins-1,Johnny Dawkins,0,1,0,1,0,0,66,32,147,23,7,23,7,222,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,52.46212121,35.40268456,64.53715776,12.44404655,44.58370636,31.31313131,64.55223881,8.143939394,36.07748184,38.28729282,53.7254902,54.26573427,0.085291422,0.083374761,68.9655,68.2479,102.78,104.427,88.5061,88.741,67.106,64.8462,107.069,110.45,95.5875,95.8589,37.547631,-77.453597,28.60106,-81.198805,,,,,,,,,,10.4,9.6
2019-1433-1278,1433,1278,2019,8,10,W08,W10,8,10,W,W,R4W1,washington,38.9,-77.04,VA Commonwealth,Minnesota,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,richard-pitino-1,Richard Pitino,1,1,0,0,0,0,111,90,104,21,12,21,12,129,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,48.39181287,32.1299639,67.94554455,10.25641026,48.26546003,33.8781575,68.55123675,11.18421053,28.82414152,33.66683342,60.23809524,50.23041475,0.070279068,0.087525465,68.9655,68.2479,102.78,104.427,88.5061,88.741,67.9778,67.5056,103.298,110.803,101.467,96.3335,37.547631,-77.453597,44.977886,-93.235352,,,,,,,,,,10.4,8
2019-1433-1125,1433,1125,2019,8,11,W08,W11a,8,11,W,W,R4W1,washington,38.9,-77.04,VA Commonwealth,Belmont,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,rick-byrd-1,Rick Byrd,7,7,0,0,0,0,414,218,218,26,4,26,4,414,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,59.4972067,37.11217184,73.55679702,9.127301841,47.23779023,34.6907994,69.81132075,10.33519553,43.82845188,34.67573222,61.89473684,44.51219512,0.089030844,0.082798685,68.9655,68.2479,102.78,104.427,88.5061,88.741,74.2457,71.1915,116.393,114.952,99.6691,101.886,37.547631,-77.453597,36.133866,-86.794715,,,,,,,,,,10.4,9
2019-1433-1396,1433,1396,2019,8,11,W08,W11b,8,11,W,W,R4W1,washington,38.9,-77.04,VA Commonwealth,Temple,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,fran-dunphy-1,Fran Dunphy,7,16,0,0,0,0,270,160,323,23,8,23,8,580,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,50.37468776,33.05785124,73.11320755,6.315789474,51.14035088,32.67045455,67.68488746,6.744379684,37.67514271,38.17787419,54.79289941,49.93849938,0.121583215,0.077251429,68.9655,68.2479,102.78,104.427,88.5061,88.741,70.1158,68.8256,105.306,108.991,100.186,99.563,37.547631,-77.453597,39.980943,-75.158267,,,,,,,,,,10.4,6.7
2019-1433-1251,1433,1251,2019,8,12,W08,W12,8,12,W,W,R3W1,washington,38.9,-77.04,VA Commonwealth,Liberty,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,ritchie-mckay-1,Ritchie Mckay,0,1,0,0,0,0,123,81,239,28,5,28,5,288,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,56.88073394,36.61971831,77.90432802,7.458292444,48.38076546,32.89036545,66.73003802,8.76656473,41.98698995,37.1375694,53.54523227,46.02026049,0.094850864,0.08243583,68.9655,68.2479,102.78,104.427,88.5061,88.741,64.9577,61.8485,111.547,110.669,95.7813,99.8723,37.547631,-77.453597,37.350345,-79.179688,,,,,,,,,,10.4,7.2
2019-1433-1387,1433,1387,2019,8,13,W08,W13,8,13,W,W,R3W1,washington,38.9,-77.04,VA Commonwealth,St Louis,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,travis-ford-1,Travis Ford,0,6,0,0,0,0,51,48,274,22,11,22,11,329,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,47.06331045,31.26984127,60.02570694,11.74408414,47.32690622,31.15220484,71.70731707,10.06864989,32.45749614,38.12364425,54.17690418,55.07246377,0.106054879,0.089839877,68.9655,68.2479,102.78,104.427,88.5061,88.741,67.1129,66.2813,100.583,102.762,95.5929,96.5508,37.547631,-77.453597,38.636516,-90.23343,,,,,,,,,,10.4,4.5
2019-1433-1463,1433,1463,2019,8,14,W08,W14,8,14,W,W,R4W1,washington,38.9,-77.04,VA Commonwealth,Yale,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,james-jones-3,James Jones,1,1,0,0,0,0,309,271,271,21,6,21,6,309,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,55.76559546,37.23776224,72.10743802,10.933082,47.12535344,31.15264798,73.4496124,7.655954631,35.09202454,37.69817968,57.65877958,49.71428571,0.078352587,0.099447514,68.9655,68.2479,102.78,104.427,88.5061,88.741,72.6803,70.811,108.955,110.552,99.2049,102.279,37.547631,-77.453597,41.310189,-72.92886,,,,,,,,,,10.4,6.2
2019-1433-1133,1433,1133,2019,8,15,W08,W15,8,15,W,W,R4W1,washington,38.9,-77.04,VA Commonwealth,Bradley,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,brian-wardle-1,Brian Wardle,0,0,0,0,0,0,58,73,138,20,13,20,13,153,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,46.66666667,36.83360258,69.17057903,11.59554731,46.38218924,33.00283286,71.86009539,7.192982456,35.19044912,39.57399103,52.36842105,53.61527967,0.077922673,0.084798203,68.9655,68.2479,102.78,104.427,88.5061,88.741,65.8042,65.1302,100.293,101.015,98.6984,101.375,37.547631,-77.453597,40.697605,-89.61462,,,,,,,,,,10.4,-0.6
2019-1433-1295,1433,1295,2019,8,16,W08,W16a,8,16,W,W,R2W1,columbia,34,81.03,VA Commonwealth,N Dakota St,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,david-richman-1,David Richman,1,1,0,0,0,0,95,65,65,18,14,18,14,95,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,52.44596132,36.84210526,76.47058824,6.643658326,52.89042278,36.64596273,74.57627119,9.670079636,48.17216981,35.71824737,46.06299213,44.99411072,0.070764935,0.079430029,68.9655,68.2479,102.78,104.427,88.5061,88.741,66.4861,64.8533,108.198,106.675,110.054,109.873,37.547631,-77.453597,46.894523,-96.805689,,,,,,,,,,10.4,-1.5
2019-1433-1300,1433,1300,2019,8,16,W08,W16b,8,16,W,W,R2W1,columbia,34,81.03,VA Commonwealth,NC Central,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,levelle-moton-1,Levelle Moton,3,3,0,0,0,0,189,133,133,18,14,18,14,189,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,51.67464115,31.1774461,70.36363636,6.912028725,50.89766607,31.53310105,68.77394636,10.90909091,36.58980583,34.00473934,59.47802198,52.54010695,0.078097968,0.090949533,68.9655,68.2479,102.78,104.427,88.5061,88.741,67.1363,65.2686,100.502,96.7551,100.749,108.661,37.547631,-77.453597,35.974237,-78.898602,,,,,,,,,,10.4,-5.4
2019-1433-1211,1433,1211,2019,8,1,W08,X01,1,8,W,X,R5WX,minneapolis,44.98,-93.27,VA Commonwealth,Gonzaga,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,mark-few-1,Mark Few,19,19,8,8,1,1,565,120,120,30,2,30,2,565,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,62.258314,36.50568182,76.74094708,13.57466063,43.06184012,30.91168091,69.5481336,4.949729312,35.25287932,34.61538462,55.93220339,41.11675127,0.105400729,0.071960337,68.9655,68.2479,102.78,104.427,88.5061,88.741,71.5883,69.8432,123.829,125.258,90.7597,92.3982,37.547631,-77.453597,47.668144,-117.403062,,4,,1,,3,,1,,10.4,22.9
2019-1433-1276,1433,1276,2019,8,2,W08,X02,2,8,W,X,R5WX,minneapolis,44.98,-93.27,VA Commonwealth,Michigan,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,john-beilein-1,John Beilein,8,12,4,6,2,2,276,147,322,28,4,28,4,569,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,51.80299033,35.13870542,69.45525292,10.47835991,44.57099468,28.43691149,65.28384279,9.498680739,39.96832101,28.73376623,53.56725146,44.71544715,0.094494754,0.057437988,68.9655,68.2479,102.78,104.427,88.5061,88.741,65.4197,64.652,108.236,115.716,89.2552,86.0482,37.547631,-77.453597,42.276138,-83.743132,,18,,11,,19,,10,,10.4,17.8
2019-1433-1403,1433,1403,2019,8,3,W08,X03,3,8,W,X,R5WX,minneapolis,44.98,-93.27,VA Commonwealth,Texas Tech,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,chris-beard-1,Chris Beard,1,2,1,1,0,0,71,29,34,26,5,26,5,101,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,52.88461538,36.76703645,72.77310924,15.31707317,41.26829268,30.11869436,69.17057903,6.905594406,35.54929577,39.67039435,53.64396655,48.72204473,0.108502006,0.094709378,68.9655,68.2479,102.78,104.427,88.5061,88.741,67.7066,66.6081,108.08,112.826,87.1746,86.0594,37.547631,-77.453597,33.580309,-101.876917,,,,6,,,,7,,10.4,16.9
2019-1433-1199,1433,1199,2019,8,4,W08,X04,4,8,W,X,R5WX,minneapolis,44.98,-93.27,VA Commonwealth,Florida St,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,leonard-hamilton-1,Leonard Hamilton,6,9,2,3,0,0,354,214,424,27,6,27,6,554,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,50.98039216,33.55263158,74.06380028,12.53241141,46.24027658,32.5613079,72.47437775,8.333333333,38.30645161,38.81544157,49.82935154,44.18604651,0.099331503,0.07837549,68.9655,68.2479,102.78,104.427,88.5061,88.741,69.2552,68.3149,106.629,113.105,95.7851,90.5492,37.547631,-77.453597,30.439741,-84.290883,,15,,13,,17,,12,,10.4,14.4
2019-1433-1266,1433,1266,2019,8,5,W08,X05,5,8,W,X,R5WX,minneapolis,44.98,-93.27,VA Commonwealth,Marquette,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,steve-wojciechowski-1,Steve Wojciechowski,1,1,0,0,0,0,97,67,67,24,8,24,8,97,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,50.54347826,39.31731985,75.88235294,11.09350238,44.77020602,31.90883191,68.18830243,8.786231884,41.7414248,35.74338086,51.78365938,50.06337136,0.067458992,0.097582189,68.9655,68.2479,102.78,104.427,88.5061,88.741,70.6568,68.6533,108.714,114.27,96.7389,95.8589,37.547631,-77.453597,43.038765,-87.928122,,,,22,,,,23,,10.4,12.2
2019-1433-1138,1433,1138,2019,8,6,W08,X06,6,8,W,X,R5WX,minneapolis,44.98,-93.27,VA Commonwealth,Buffalo,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,nate-oats-1,Nate Oats,2,2,0,0,0,0,95,41,41,31,2,31,2,95,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,55.74712644,33.54297694,68.81258941,10.48951049,48.71794872,29.75206612,69.55835962,8.456486043,43.92265193,36.06557377,54.95495495,40.09489917,0.096601272,0.067499634,68.9655,68.2479,102.78,104.427,88.5061,88.741,74.6814,73.8244,112.955,115.006,94.4045,94.6738,37.547631,-77.453597,43.000416,-78.78919,,,,16,,,,18,,10.4,12.8
2019-1433-1305,1433,1305,2019,8,7,W08,X07,7,8,W,X,R5WX,minneapolis,44.98,-93.27,VA Commonwealth,Nevada,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,eric-musselman-1,Eric Musselman,2,2,1,1,0,0,110,32,32,29,3,29,3,110,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,55.07637017,35.13838748,70.79646018,11.13989637,46.02763385,33.37645537,67.16697936,7.187780773,42.74691358,40.03107198,54.58563536,51.95954488,0.087144108,0.06407655,68.9655,68.2479,102.78,104.427,88.5061,88.741,70.9379,69.283,113.948,114.125,94.465,95.1961,37.547631,-77.453597,39.552523,-119.82526,,9,,17,,7,,14,,10.4,13.2
2019-1433-1393,1433,1393,2019,8,8,W08,X08,8,8,W,X,R5WX,minneapolis,44.98,-93.27,VA Commonwealth,Syracuse,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,jim-boeheim-1,Jim Boeheim,33,33,18,18,5,5,1047,383,383,20,12,20,12,1047,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,49.48162111,32.95597484,68.08199122,16.6842661,46.4625132,32.3255814,72.29299363,9.707822809,42.83405172,47.59269507,50.31766201,67.68802228,0.122374194,0.097720052,68.9655,68.2479,102.78,104.427,88.5061,88.741,67.2957,66.1282,103.506,110.328,97.0521,94.027,37.547631,-77.453597,43.037587,-76.135062,,14,,,,16,,,,10.4,10.9
2019-1433-1124,1433,1124,2019,8,9,W08,X09,8,9,W,X,R5WX,minneapolis,44.98,-93.27,VA Commonwealth,Baylor,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,scott-drew-1,Scott Drew,7,7,4,4,0,0,317,207,218,19,12,19,12,337,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,50.81374322,33.95721925,67.38410596,13.86861314,47.08029197,34.13533835,67.96267496,12.20614828,40.34519957,37.76263487,54.28921569,55.31628533,0.091581831,0.08924556,68.9655,68.2479,102.78,104.427,88.5061,88.741,66.6446,65.3193,107.248,113.646,100.481,98.3427,37.547631,-77.453597,31.545956,-97.119359,,,,,,,,,,10.4,9.9
2019-1433-1196,1433,1196,2019,8,10,W08,X10,8,10,W,X,R5WX,minneapolis,44.98,-93.27,VA Commonwealth,Florida,mike-rhoades-1,Mike Rhoades,0,0,0,0,0,0,43,21,73,25,6,25,6,90,michael-white-1,Michael White,2,2,1,1,0,0,88,51,91,19,14,19,14,189,53.65853659,30.73825503,69.78527607,12.34042553,43.82978723,27.62711864,68.90243902,7.598499062,41.1374931,33.42776204,55.43071161,51.03244838,0.114624772,0.092598836,49.76830399,33.45410628,71.84801382,11.26005362,48.61483467,31.97080292,69.02800659,8.989805375,43.4189827,37.97117517,51.10565111,48.75491481,0.109531238,0.09381979,68.9655,68.2479,102.78,104.427,88.5061,88.741,64.8004,62.7575,104.227,110.318,97.2175,91.9997,37.547631,-77.453597,29.638248,-82.361195,,,,,,,,,,10.4,11.6
